Iteration,Learning Rate,Total Error,Number Correct
39709,0.246153846,23.30077771,20
39710,0.246153846,23.30055896,20
39711,0.246153846,23.30032515,20
39712,0.246153846,23.30007668,20
39713,0.246153846,23.29981397,20
39714,0.246153846,23.29953752,20
39715,0.246153846,23.29924785,20
39716,0.246153846,23.29894555,20
39717,0.246153846,23.29863119,20
39718,0.246153846,23.2983054,20
39719,0.246153846,23.29796883,20
39720,0.246153846,23.29762212,20
39721,0.246153846,23.29726593,20
39722,0.246153846,23.29690095,20
39723,0.246153846,23.29652783,20
39724,0.246153846,23.29614725,20
39725,0.246153846,23.29575986,20
39726,0.246153846,23.29536631,20
39727,0.246153846,23.29496725,20
39728,0.246153846,23.2945633,20
39729,0.246153846,23.29415506,21
39730,0.238461538,23.28373422,21
39731,0.238461538,23.28093428,21
39732,0.238461538,23.27610976,21
39733,0.238461538,23.27457516,21
39734,0.238461538,23.27350653,21
39735,0.238461538,23.27244384,21
39736,0.238461538,23.27140601,21
39737,0.238461538,23.27040697,21
39738,0.238461538,23.26944316,21
39739,0.238461538,23.26850824,21
39740,0.238461538,23.26759741,21
39741,0.238461538,23.2667079,21
39742,0.238461538,23.26583873,21
39743,0.238461538,23.26499033,21
39744,0.238461538,23.26416419,21
39745,0.238461538,23.26336247,21
39746,0.238461538,23.26258776,21
39747,0.238461538,23.2618428,21
39748,0.238461538,23.26113029,21
39749,0.238461538,23.26045276,21
39750,0.238461538,23.25981245,21
39751,0.238461538,23.25921123,21
39752,0.238461538,23.2586506,21
39753,0.238461538,23.25813161,21
39754,0.238461538,23.25765491,21
39755,0.238461538,23.25722074,21
39756,0.238461538,23.25682895,21
39757,0.238461538,23.25647906,21
39758,0.238461538,23.25617025,21
39759,0.238461538,23.25590142,21
39760,0.238461538,23.25567125,21
39761,0.238461538,23.25547818,21
39762,0.238461538,23.25532051,21
39763,0.238461538,23.25519638,21
39764,0.238461538,23.2551038,21
39765,0.238461538,23.25504072,21
39766,0.238461538,23.25500503,21
39767,0.238461538,23.25499454,21
39768,0.238461538,23.25500708,21
39769,0.238461538,23.25504046,21
39770,0.238461538,23.25509247,21
39771,0.238461538,23.25516095,21
39772,0.238461538,23.25524376,21
39773,0.238461538,23.2553388,21
39774,0.238461538,23.25544402,21
39775,0.238461538,23.25555742,21
39776,0.238461538,23.25567709,21
39777,0.238461538,23.25580116,21
39778,0.238461538,23.25592785,21
39779,0.238461538,23.25605545,21
39780,0.238461538,23.25618236,21
39781,0.238461538,23.25630704,21
39782,0.238461538,23.25642805,21
39783,0.238461538,23.25654407,21
39784,0.238461538,23.25665383,21
39785,0.238461538,23.25675621,21
39786,0.238461538,23.25685016,21
39787,0.238461538,23.25693473,21
39788,0.238461538,23.25700909,21
39789,0.238461538,23.25707247,21
39790,0.238461538,23.25712426,21
39791,0.238461538,23.25716388,21
39792,0.238461538,23.25719091,21
39793,0.238461538,23.25720496,21
39794,0.238461538,23.25720577,21
39795,0.238461538,23.25719316,21
39796,0.238461538,23.25716702,21
39797,0.238461538,23.25712732,21
39798,0.238461538,23.25707411,21
39799,0.238461538,23.2570075,21
39800,0.238461538,23.25692767,21
39801,0.238461538,23.25683486,21
39802,0.238461538,23.25672933,21
39803,0.238461538,23.25661144,21
39804,0.238461538,23.25648155,21
39805,0.238461538,23.25634008,21
39806,0.238461538,23.25618746,21
39807,0.238461538,23.25602415,21
39808,0.238461538,23.25585066,21
39809,0.238461538,23.25566747,21
39810,0.238461538,23.25547511,21
39811,0.238461538,23.25527408,21
39812,0.238461538,23.25506493,21
39813,0.238461538,23.25484816,21
39814,0.238461538,23.25462429,21
39815,0.238461538,23.25439384,21
39816,0.238461538,23.25415731,21
39817,0.238461538,23.25391517,21
39818,0.238461538,23.25366791,21
39819,0.238461538,23.25341597,21
39820,0.238461538,23.2531598,21
39821,0.238461538,23.25289982,21
39822,0.238461538,23.25263641,21
39823,0.238461538,23.25236995,21
39824,0.238461538,23.25210081,21
39825,0.238461538,23.25182932,21
39826,0.238461538,23.25155578,21
39827,0.238461538,23.25128049,21
39828,0.238461538,23.25100373,21
39829,0.238461538,23.25072575,21
39830,0.238461538,23.25044678,21
39831,0.238461538,23.25016705,21
39832,0.238461538,23.24988674,21
39833,0.238461538,23.24960605,21
39834,0.238461538,23.24932514,21
39835,0.238461538,23.24904417,21
39836,0.238461538,23.24876329,21
39837,0.238461538,23.24848262,21
39838,0.238461538,23.24820229,21
39839,0.238461538,23.24792241,21
39840,0.238461538,23.24764308,21
39841,0.238461538,23.2473644,21
39842,0.238461538,23.24708646,21
39843,0.238461538,23.24680934,21
39844,0.238461538,23.24653311,21
39845,0.238461538,23.24625785,21
39846,0.238461538,23.24598362,21
39847,0.238461538,23.24571049,21
39848,0.238461538,23.24543852,21
39849,0.238461538,23.24516776,21
39850,0.238461538,23.24489826,21
39851,0.238461538,23.24463007,21
39852,0.238461538,23.24436325,21
39853,0.238461538,23.24409783,21
39854,0.238461538,23.24383385,21
39855,0.238461538,23.24357136,21
39856,0.238461538,23.24331039,21
39857,0.238461538,23.24305096,20
39858,0.246153846,23.3432353,20
39859,0.246153846,23.26731747,21
39860,0.238461538,23.24583336,21
39861,0.238461538,23.25079131,20
39862,0.246153846,23.35054909,20
39863,0.246153846,23.27203396,21
39864,0.238461538,23.24967493,21
39865,0.238461538,23.25418038,20
39866,0.246153846,23.35055239,20
39867,0.246153846,23.27425869,20
39868,0.246153846,23.27900781,20
39869,0.246153846,23.27786596,20
39870,0.246153846,23.27696403,20
39871,0.246153846,23.27624951,20
39872,0.246153846,23.27563791,20
39873,0.246153846,23.27503071,20
39874,0.246153846,23.27437615,20
39875,0.246153846,23.27365498,20
39876,0.246153846,23.27286546,20
39877,0.246153846,23.27201456,20
39878,0.246153846,23.27111318,20
39879,0.246153846,23.27017362,20
39880,0.246153846,23.26920808,20
39881,0.246153846,23.26822798,20
39882,0.246153846,23.26724354,20
39883,0.246153846,23.26626364,20
39884,0.246153846,23.26529582,20
39885,0.246153846,23.26434626,20
39886,0.246153846,23.26341987,20
39887,0.246153846,23.26252042,20
39888,0.246153846,23.26165056,20
39889,0.246153846,23.26081201,20
39890,0.246153846,23.26000557,20
39891,0.246153846,23.25923133,20
39892,0.246153846,23.25848869,20
39893,0.246153846,23.25777649,20
39894,0.246153846,23.25709315,20
39895,0.246153846,23.25643671,20
39896,0.246153846,23.25580493,20
39897,0.246153846,23.25519542,20
39898,0.246153846,23.2546057,20
39899,0.246153846,23.25403323,20
39900,0.246153846,23.25347554,20
39901,0.246153846,23.25293026,20
39902,0.246153846,23.25239517,20
39903,0.246153846,23.25186821,20
39904,0.246153846,23.25134757,20
39905,0.246153846,23.25083165,20
39906,0.246153846,23.25031912,20
39907,0.246153846,23.24980888,20
39908,0.246153846,23.2493001,20
39909,0.246153846,23.2487922,20
39910,0.246153846,23.24828481,20
39911,0.246153846,23.24777779,20
39912,0.246153846,23.24727119,20
39913,0.246153846,23.24676523,20
39914,0.246153846,23.24626027,20
39915,0.246153846,23.2457568,20
39916,0.246153846,23.2452554,20
39917,0.246153846,23.24475672,20
39918,0.246153846,23.24426146,20
39919,0.246153846,23.24377036,20
39920,0.246153846,23.24328413,20
39921,0.246153846,23.24280352,20
39922,0.246153846,23.2423292,20
39923,0.246153846,23.24186184,20
39924,0.246153846,23.24140204,20
39925,0.246153846,23.24095036,20
39926,0.246153846,23.24050727,20
39927,0.246153846,23.2400732,20
39928,0.246153846,23.23964849,20
39929,0.246153846,23.23923343,20
39930,0.246153846,23.23882821,20
39931,0.246153846,23.23843299,20
39932,0.246153846,23.23804784,20
39933,0.246153846,23.23767278,20
39934,0.246153846,23.23730778,20
39935,0.246153846,23.23695275,20
39936,0.246153846,23.23660756,20
39937,0.246153846,23.23627204,20
39938,0.246153846,23.23594597,20
39939,0.246153846,23.23562913,20
39940,0.246153846,23.23532125,20
39941,0.246153846,23.23502204,20
39942,0.246153846,23.23473123,20
39943,0.246153846,23.23444848,20
39944,0.246153846,23.23417349,20
39945,0.246153846,23.23390592,20
39946,0.246153846,23.23364547,20
39947,0.246153846,23.2333918,20
39948,0.246153846,23.23314459,20
39949,0.246153846,23.23290352,20
39950,0.246153846,23.2326683,20
39951,0.246153846,23.23243861,20
39952,0.246153846,23.23221416,20
39953,0.246153846,23.23199467,20
39954,0.246153846,23.23177988,20
39955,0.246153846,23.23156952,20
39956,0.246153846,23.23136335,20
39957,0.246153846,23.23116112,20
39958,0.246153846,23.23096262,20
39959,0.246153846,23.23076763,20
39960,0.246153846,23.23057594,20
39961,0.246153846,23.23038738,20
39962,0.246153846,23.23020175,20
39963,0.246153846,23.2300189,20
39964,0.246153846,23.22983865,20
39965,0.246153846,23.22966085,20
39966,0.246153846,23.22948538,20
39967,0.246153846,23.22931209,20
39968,0.246153846,23.22914085,20
39969,0.246153846,23.22897155,20
39970,0.246153846,23.22880407,20
39971,0.246153846,23.22863832,20
39972,0.246153846,23.22847419,20
39973,0.246153846,23.22831158,20
39974,0.246153846,23.22815042,20
39975,0.246153846,23.22799061,20
39976,0.246153846,23.22783207,20
39977,0.246153846,23.22767473,20
39978,0.246153846,23.22751852,20
39979,0.246153846,23.22736337,20
39980,0.246153846,23.22720922,20
39981,0.246153846,23.227056,20
39982,0.246153846,23.22690367,20
39983,0.246153846,23.22675215,20
39984,0.246153846,23.2266014,20
39985,0.246153846,23.22645138,20
39986,0.246153846,23.22630203,20
39987,0.246153846,23.22615331,20
39988,0.246153846,23.22600518,20
39989,0.246153846,23.22585761,20
39990,0.246153846,23.22571055,20
39991,0.246153846,23.22556397,20
39992,0.246153846,23.22541785,20
39993,0.246153846,23.22527214,20
39994,0.246153846,23.22512684,20
39995,0.246153846,23.22498191,20
39996,0.246153846,23.22483733,20
39997,0.246153846,23.22469308,20
39998,0.246153846,23.22454915,20
39999,0.246153846,23.22440551,20
40000,0.246153846,23.22426217,20
40001,0.246153846,23.22411911,20
40002,0.246153846,23.22397631,20
40003,0.246153846,23.22383378,20
40004,0.246153846,23.2236915,20
40005,0.246153846,23.22354949,20
40006,0.246153846,23.22340773,20
40007,0.246153846,23.22326622,20
40008,0.246153846,23.22312498,20
40009,0.246153846,23.22298399,20
40010,0.246153846,23.22284328,20
40011,0.246153846,23.22270284,20
40012,0.246153846,23.22256268,20
40013,0.246153846,23.22242281,20
40014,0.246153846,23.22228324,20
40015,0.246153846,23.22214399,20
40016,0.246153846,23.22200505,20
40017,0.246153846,23.22186646,20
40018,0.246153846,23.22172821,20
40019,0.246153846,23.22159032,20
40020,0.246153846,23.2214528,20
40021,0.246153846,23.22131568,20
40022,0.246153846,23.22117895,20
40023,0.246153846,23.22104265,20
40024,0.246153846,23.22090677,20
40025,0.246153846,23.22077134,20
40026,0.246153846,23.22063637,20
40027,0.246153846,23.22050188,20
40028,0.246153846,23.22036787,20
40029,0.246153846,23.22023437,20
40030,0.246153846,23.22010138,20
40031,0.246153846,23.21996892,20
40032,0.246153846,23.219837,20
40033,0.246153846,23.21970564,20
40034,0.246153846,23.21957484,20
40035,0.246153846,23.21944462,20
40036,0.246153846,23.21931498,20
40037,0.246153846,23.21918595,20
40038,0.246153846,23.21905751,20
40039,0.246153846,23.2189297,20
40040,0.246153846,23.21880251,20
40041,0.246153846,23.21867595,20
40042,0.246153846,23.21855003,20
40043,0.246153846,23.21842476,20
40044,0.246153846,23.21830014,20
40045,0.246153846,23.21817618,20
40046,0.246153846,23.21805288,20
40047,0.246153846,23.21793025,20
40048,0.246153846,23.21780829,20
40049,0.246153846,23.217687,20
40050,0.246153846,23.21756638,20
40051,0.246153846,23.21744645,20
40052,0.246153846,23.21732719,20
40053,0.246153846,23.21720861,20
40054,0.246153846,23.21709071,20
40055,0.246153846,23.2169735,20
40056,0.246153846,23.21685696,20
40057,0.246153846,23.2167411,20
40058,0.246153846,23.21662592,20
40059,0.246153846,23.21651141,20
40060,0.246153846,23.21639757,20
40061,0.246153846,23.21628441,20
40062,0.246153846,23.21617191,20
40063,0.246153846,23.21606007,20
40064,0.246153846,23.2159489,20
40065,0.246153846,23.21583839,20
40066,0.246153846,23.21572852,20
40067,0.246153846,23.21561931,20
40068,0.246153846,23.21551073,20
40069,0.246153846,23.2154028,20
40070,0.246153846,23.2152955,20
40071,0.246153846,23.21518883,20
40072,0.246153846,23.21508279,20
40073,0.246153846,23.21497736,20
40074,0.246153846,23.21487255,20
40075,0.246153846,23.21476835,20
40076,0.246153846,23.21466475,20
40077,0.246153846,23.21456174,20
40078,0.246153846,23.21445933,20
40079,0.246153846,23.21435751,20
40080,0.246153846,23.21425626,20
40081,0.246153846,23.21415559,20
40082,0.246153846,23.21405549,20
40083,0.246153846,23.21395595,20
40084,0.246153846,23.21385697,20
40085,0.246153846,23.21375855,20
40086,0.246153846,23.21366067,20
40087,0.246153846,23.21356333,20
40088,0.246153846,23.21346653,20
40089,0.246153846,23.21337026,20
40090,0.246153846,23.21327452,20
40091,0.246153846,23.2131793,20
40092,0.246153846,23.2130846,20
40093,0.246153846,23.21299041,20
40094,0.246153846,23.21289673,20
40095,0.246153846,23.21280354,20
40096,0.246153846,23.21271086,20
40097,0.246153846,23.21261867,20
40098,0.246153846,23.21252697,20
40099,0.246153846,23.21243575,20
40100,0.246153846,23.21234502,20
40101,0.246153846,23.21225476,20
40102,0.246153846,23.21216498,20
40103,0.246153846,23.21207566,20
40104,0.246153846,23.21198681,20
40105,0.246153846,23.21189843,20
40106,0.246153846,23.2118105,20
40107,0.246153846,23.21172302,20
40108,0.246153846,23.211636,20
40109,0.246153846,23.21154943,20
40110,0.246153846,23.21146331,20
40111,0.246153846,23.21137763,20
40112,0.246153846,23.21129239,20
40113,0.246153846,23.21120758,20
40114,0.246153846,23.21112321,20
40115,0.246153846,23.21103928,20
40116,0.246153846,23.21095577,20
40117,0.246153846,23.21087269,20
40118,0.246153846,23.21079003,20
40119,0.246153846,23.2107078,20
40120,0.246153846,23.21062599,20
40121,0.246153846,23.21054459,20
40122,0.246153846,23.21046361,20
40123,0.246153846,23.21038305,20
40124,0.246153846,23.21030289,20
40125,0.246153846,23.21022315,20
40126,0.246153846,23.21014381,20
40127,0.246153846,23.21006488,20
40128,0.246153846,23.20998636,20
40129,0.246153846,23.20990823,20
40130,0.246153846,23.20983051,20
40131,0.246153846,23.20975318,20
40132,0.246153846,23.20967625,20
40133,0.246153846,23.20959971,20
40134,0.246153846,23.20952357,20
40135,0.246153846,23.20944782,20
40136,0.246153846,23.20937246,20
40137,0.246153846,23.20929748,20
40138,0.246153846,23.20922289,20
40139,0.246153846,23.20914869,20
40140,0.246153846,23.20907486,20
40141,0.246153846,23.20900142,20
40142,0.246153846,23.20892836,20
40143,0.246153846,23.20885567,20
40144,0.246153846,23.20878337,20
40145,0.246153846,23.20871143,20
40146,0.246153846,23.20863987,20
40147,0.246153846,23.20856867,20
40148,0.246153846,23.20849785,20
40149,0.246153846,23.20842739,20
40150,0.246153846,23.2083573,20
40151,0.246153846,23.20828757,20
40152,0.246153846,23.20821821,20
40153,0.246153846,23.2081492,20
40154,0.246153846,23.20808055,20
40155,0.246153846,23.20801226,20
40156,0.246153846,23.20794432,20
40157,0.246153846,23.20787674,20
40158,0.246153846,23.2078095,20
40159,0.246153846,23.20774262,20
40160,0.246153846,23.20767608,20
40161,0.246153846,23.20760989,21
40162,0.238461538,23.25093843,20
40163,0.246153846,23.23905308,21
40164,0.238461538,23.23114311,21
40165,0.238461538,23.26052671,21
40166,0.238461538,23.2586072,21
40167,0.238461538,23.2517898,21
40168,0.238461538,23.24753764,21
40169,0.238461538,23.24667899,21
40170,0.238461538,23.24723392,21
40171,0.238461538,23.24735354,21
40172,0.238461538,23.24643473,21
40173,0.238461538,23.24478791,21
40174,0.238461538,23.24289418,21
40175,0.238461538,23.24100857,21
40176,0.238461538,23.2391572,21
40177,0.238461538,23.2372832,21
40178,0.238461538,23.23535458,21
40179,0.238461538,23.23338682,21
40180,0.238461538,23.23141697,21
40181,0.238461538,23.22947638,21
40182,0.238461538,23.22758161,21
40183,0.238461538,23.22573892,21
40184,0.238461538,23.22395131,21
40185,0.238461538,23.22222199,21
40186,0.238461538,23.22055441,21
40187,0.238461538,23.21895115,21
40188,0.238461538,23.21741339,21
40189,0.238461538,23.21594111,21
40190,0.238461538,23.2145336,21
40191,0.238461538,23.2131898,21
40192,0.238461538,23.21190844,21
40193,0.238461538,23.21068811,21
40194,0.238461538,23.20952723,21
40195,0.238461538,23.20842416,20
40196,0.246153846,23.27496694,22
40197,0.230769231,23.26732173,20
40198,0.246153846,23.31311121,20
40199,0.246153846,23.23344791,20
40200,0.246153846,23.21375939,20
40201,0.246153846,23.20895586,20
40202,0.246153846,23.20543074,20
40203,0.246153846,23.20330558,20
40204,0.246153846,23.20226974,20
40205,0.246153846,23.20182703,20
40206,0.246153846,23.20166705,20
40207,0.246153846,23.20163884,20
40208,0.246153846,23.20167374,20
40209,0.246153846,23.20174344,20
40210,0.246153846,23.20184052,20
40211,0.246153846,23.20196792,20
40212,0.246153846,23.2021328,20
40213,0.246153846,23.20234307,20
40214,0.246153846,23.20260558,20
40215,0.246153846,23.20292525,20
40216,0.246153846,23.20330482,20
40217,0.246153846,23.20374475,20
40218,0.246153846,23.20424343,21
40219,0.238461538,23.24825706,21
40220,0.238461538,23.25926859,21
40221,0.238461538,23.24537607,21
40222,0.238461538,23.23706394,21
40223,0.238461538,23.23629874,21
40224,0.238461538,23.23940796,21
40225,0.238461538,23.24273239,21
40226,0.238461538,23.24472332,21
40227,0.238461538,23.24557966,21
40228,0.238461538,23.24593673,21
40229,0.238461538,23.24614668,21
40230,0.238461538,23.24624486,21
40231,0.238461538,23.24615098,21
40232,0.238461538,23.24581352,21
40233,0.238461538,23.24524037,21
40234,0.238461538,23.24446991,21
40235,0.238461538,23.24354039,21
40236,0.238461538,23.24247869,21
40237,0.238461538,23.24130333,21
40238,0.238461538,23.24003029,21
40239,0.238461538,23.23867605,21
40240,0.238461538,23.23725746,21
40241,0.238461538,23.23579053,21
40242,0.238461538,23.23428959,21
40243,0.238461538,23.23276714,21
40244,0.238461538,23.23123412,21
40245,0.238461538,23.22970012,21
40246,0.238461538,23.22817353,21
40247,0.238461538,23.22666163,21
40248,0.238461538,23.22517058,21
40249,0.238461538,23.22370554,21
40250,0.238461538,23.22227075,21
40251,0.238461538,23.22086968,21
40252,0.238461538,23.21950507,21
40253,0.238461538,23.2181791,21
40254,0.238461538,23.21689339,21
40255,0.238461538,23.21564913,21
40256,0.238461538,23.21444713,21
40257,0.238461538,23.21328786,21
40258,0.238461538,23.21217154,21
40259,0.238461538,23.21109815,21
40260,0.238461538,23.2100675,21
40261,0.238461538,23.20907922,21
40262,0.238461538,23.20813284,21
40263,0.238461538,23.20722777,21
40264,0.238461538,23.20636332,21
40265,0.238461538,23.20553876,21
40266,0.238461538,23.20475327,21
40267,0.238461538,23.20400602,21
40268,0.238461538,23.20329611,21
40269,0.238461538,23.20262263,21
40270,0.238461538,23.20198464,21
40271,0.238461538,23.20138118,21
40272,0.238461538,23.20081129,21
40273,0.238461538,23.20027397,21
40274,0.238461538,23.19976824,21
40275,0.238461538,23.19929311,21
40276,0.238461538,23.19884759,21
40277,0.238461538,23.19843069,21
40278,0.238461538,23.19804141,21
40279,0.238461538,23.19767877,21
40280,0.238461538,23.19734178,21
40281,0.238461538,23.19702949,21
40282,0.238461538,23.19674091,21
40283,0.238461538,23.19647509,21
40284,0.238461538,23.19623108,21
40285,0.238461538,23.19600795,21
40286,0.238461538,23.19580478,21
40287,0.238461538,23.19562064,21
40288,0.238461538,23.19545464,21
40289,0.238461538,23.19530589,21
40290,0.238461538,23.19517352,21
40291,0.238461538,23.19505668,21
40292,0.238461538,23.19495452,21
40293,0.238461538,23.19486621,21
40294,0.238461538,23.19479095,21
40295,0.238461538,23.19472794,21
40296,0.238461538,23.19467642,21
40297,0.238461538,23.19463563,21
40298,0.238461538,23.19460482,21
40299,0.238461538,23.19458329,21
40300,0.238461538,23.19457034,21
40301,0.238461538,23.19456528,21
40302,0.238461538,23.19456747,21
40303,0.238461538,23.19457626,21
40304,0.238461538,23.19459105,21
40305,0.238461538,23.19461124,21
40306,0.238461538,23.19463626,21
40307,0.238461538,23.19466556,21
40308,0.238461538,23.19469862,21
40309,0.238461538,23.19473493,21
40310,0.238461538,23.19477402,21
40311,0.238461538,23.19481542,21
40312,0.238461538,23.19485871,21
40313,0.238461538,23.19490346,21
40314,0.238461538,23.19494929,21
40315,0.238461538,23.19499584,21
40316,0.238461538,23.19504274,21
40317,0.238461538,23.19508969,21
40318,0.238461538,23.19513638,21
40319,0.238461538,23.19518253,21
40320,0.238461538,23.19522787,21
40321,0.238461538,23.19527217,21
40322,0.238461538,23.19531521,21
40323,0.238461538,23.19535678,21
40324,0.238461538,23.1953967,21
40325,0.238461538,23.1954348,21
40326,0.238461538,23.19547094,21
40327,0.238461538,23.19550499,21
40328,0.238461538,23.19553682,21
40329,0.238461538,23.19556634,21
40330,0.238461538,23.19559346,21
40331,0.238461538,23.19561812,21
40332,0.238461538,23.19564024,21
40333,0.238461538,23.19565979,21
40334,0.238461538,23.19567673,21
40335,0.238461538,23.19569103,21
40336,0.238461538,23.19570268,21
40337,0.238461538,23.19571168,21
40338,0.238461538,23.19571802,21
40339,0.238461538,23.19572174,21
40340,0.238461538,23.19572283,21
40341,0.238461538,23.19572133,21
40342,0.238461538,23.19571728,21
40343,0.238461538,23.19571071,21
40344,0.238461538,23.19570166,21
40345,0.238461538,23.19569019,21
40346,0.238461538,23.19567635,21
40347,0.238461538,23.19566019,21
40348,0.238461538,23.19564177,21
40349,0.238461538,23.19562116,21
40350,0.238461538,23.19559841,21
40351,0.238461538,23.19557361,21
40352,0.238461538,23.1955468,21
40353,0.238461538,23.19551807,21
40354,0.238461538,23.19548747,21
40355,0.238461538,23.19545509,21
40356,0.238461538,23.19542098,21
40357,0.238461538,23.19538523,21
40358,0.238461538,23.19534789,21
40359,0.238461538,23.19530904,21
40360,0.238461538,23.19526875,21
40361,0.238461538,23.19522707,21
40362,0.238461538,23.19518409,21
40363,0.238461538,23.19513986,21
40364,0.238461538,23.19509445,21
40365,0.238461538,23.19504791,21
40366,0.238461538,23.19500031,21
40367,0.238461538,23.19495171,21
40368,0.238461538,23.19490216,21
40369,0.238461538,23.19485171,21
40370,0.238461538,23.19480043,21
40371,0.238461538,23.19474836,21
40372,0.238461538,23.19469555,21
40373,0.238461538,23.19464205,21
40374,0.238461538,23.1945879,21
40375,0.238461538,23.19453314,21
40376,0.238461538,23.19447782,21
40377,0.238461538,23.19442197,21
40378,0.238461538,23.19436564,21
40379,0.238461538,23.19430885,21
40380,0.238461538,23.19425165,21
40381,0.238461538,23.19419405,21
40382,0.238461538,23.1941361,21
40383,0.238461538,23.19407782,21
40384,0.238461538,23.19401923,21
40385,0.238461538,23.19396036,21
40386,0.238461538,23.19390124,21
40387,0.238461538,23.19384187,21
40388,0.238461538,23.19378229,21
40389,0.238461538,23.19372251,21
40390,0.238461538,23.19366255,21
40391,0.238461538,23.19360241,21
40392,0.238461538,23.19354213,21
40393,0.238461538,23.1934817,21
40394,0.238461538,23.19342114,21
40395,0.238461538,23.19336046,21
40396,0.238461538,23.19329968,21
40397,0.238461538,23.19323878,21
40398,0.238461538,23.19317779,21
40399,0.238461538,23.19311671,21
40400,0.238461538,23.19305555,21
40401,0.238461538,23.19299431,21
40402,0.238461538,23.19293298,21
40403,0.238461538,23.19287159,21
40404,0.238461538,23.19281012,21
40405,0.238461538,23.19274857,21
40406,0.238461538,23.19268696,21
40407,0.238461538,23.19262528,21
40408,0.238461538,23.19256353,21
40409,0.238461538,23.1925017,21
40410,0.238461538,23.1924398,21
40411,0.238461538,23.19237783,21
40412,0.238461538,23.19231578,21
40413,0.238461538,23.19225366,21
40414,0.238461538,23.19219145,21
40415,0.238461538,23.19212916,21
40416,0.238461538,23.19206678,21
40417,0.238461538,23.1920043,21
40418,0.238461538,23.19194174,21
40419,0.238461538,23.19187907,21
40420,0.238461538,23.19181631,21
40421,0.238461538,23.19175343,21
40422,0.238461538,23.19169045,21
40423,0.238461538,23.19162735,21
40424,0.238461538,23.19156413,21
40425,0.238461538,23.19150079,21
40426,0.238461538,23.19143732,21
40427,0.238461538,23.19137372,21
40428,0.238461538,23.19130999,21
40429,0.238461538,23.19124611,21
40430,0.238461538,23.19118209,21
40431,0.238461538,23.19111791,21
40432,0.238461538,23.19105359,21
40433,0.238461538,23.1909891,21
40434,0.238461538,23.19092446,21
40435,0.238461538,23.19085964,21
40436,0.238461538,23.19079466,21
40437,0.238461538,23.1907295,21
40438,0.238461538,23.19066417,21
40439,0.238461538,23.19059865,21
40440,0.238461538,23.19053295,21
40441,0.238461538,23.19046706,21
40442,0.238461538,23.19040097,21
40443,0.238461538,23.19033469,21
40444,0.238461538,23.19026821,21
40445,0.238461538,23.19020153,21
40446,0.238461538,23.19013464,21
40447,0.238461538,23.19006754,21
40448,0.238461538,23.19000023,21
40449,0.238461538,23.18993271,21
40450,0.238461538,23.18986496,21
40451,0.238461538,23.189797,21
40452,0.238461538,23.18972881,21
40453,0.238461538,23.1896604,21
40454,0.238461538,23.18959176,21
40455,0.238461538,23.18952289,21
40456,0.238461538,23.18945379,21
40457,0.238461538,23.18938445,21
40458,0.238461538,23.18931488,21
40459,0.238461538,23.18924507,21
40460,0.238461538,23.18917501,21
40461,0.238461538,23.18910472,20
40462,0.246153846,23.20896074,22
40463,0.230769231,23.22834336,20
40464,0.246153846,23.21616767,20
40465,0.246153846,23.20555672,22
40466,0.230769231,23.25217977,20
40467,0.246153846,23.21612992,20
40468,0.246153846,23.20026591,21
40469,0.238461538,23.19555779,20
40470,0.246153846,23.19749343,20
40471,0.246153846,23.1829899,20
40472,0.246153846,23.17601511,20
40473,0.246153846,23.17637027,20
40474,0.246153846,23.17727974,20
40475,0.246153846,23.17766655,20
40476,0.246153846,23.17801414,20
40477,0.246153846,23.17855192,20
40478,0.246153846,23.17922885,20
40479,0.246153846,23.17994882,20
40480,0.246153846,23.18067532,20
40481,0.246153846,23.18141461,20
40482,0.246153846,23.18217821,20
40483,0.246153846,23.18296853,20
40484,0.246153846,23.1837814,20
40485,0.246153846,23.18461119,20
40486,0.246153846,23.18545281,20
40487,0.246153846,23.18630144,20
40488,0.246153846,23.18715199,20
40489,0.246153846,23.18799895,20
40490,0.246153846,23.1888367,20
40491,0.246153846,23.18965973,20
40492,0.246153846,23.19046286,20
40493,0.246153846,23.19124128,20
40494,0.246153846,23.19199061,20
40495,0.246153846,23.19270692,20
40496,0.246153846,23.19338676,20
40497,0.246153846,23.19402717,20
40498,0.246153846,23.19462565,20
40499,0.246153846,23.19518019,20
40500,0.246153846,23.19568921,20
40501,0.246153846,23.19615159,20
40502,0.246153846,23.19656655,20
40503,0.246153846,23.1969337,20
40504,0.246153846,23.197253,20
40505,0.246153846,23.19752469,20
40506,0.246153846,23.19774929,20
40507,0.246153846,23.19792757,20
40508,0.246153846,23.19806052,20
40509,0.246153846,23.19814934,20
40510,0.246153846,23.19819539,20
40511,0.246153846,23.19820019,20
40512,0.246153846,23.19816539,20
40513,0.246153846,23.19809274,20
40514,0.246153846,23.19798411,20
40515,0.246153846,23.19784142,20
40516,0.246153846,23.19766668,20
40517,0.246153846,23.19746192,20
40518,0.246153846,23.19722921,20
40519,0.246153846,23.19697063,20
40520,0.246153846,23.19668828,20
40521,0.246153846,23.19638423,20
40522,0.246153846,23.19606053,20
40523,0.246153846,23.19571921,20
40524,0.246153846,23.19536224,20
40525,0.246153846,23.19499156,20
40526,0.246153846,23.19460901,20
40527,0.246153846,23.19421641,20
40528,0.246153846,23.19381546,20
40529,0.246153846,23.19340782,20
40530,0.246153846,23.19299504,20
