Iteration,Learning Rate,Total Error,Number Correct,Percent Correct
556,0.04,71.41565797661428,13,16.666666666666664%
557,0.04,71.41428966944869,13,16.666666666666664%
558,0.04,71.41292409240474,13,16.666666666666664%
559,0.04,71.41156123332455,13,16.666666666666664%
560,0.04,71.41020108013663,13,16.666666666666664%
561,0.04,71.40884362085406,13,16.666666666666664%
562,0.04,71.4074888435739,13,16.666666666666664%
563,0.04,71.40613673647454,13,16.666666666666664%
564,0.04,71.40478728781589,13,16.666666666666664%
565,0.04,71.40344048593725,13,16.666666666666664%
566,0.04,71.40209631925727,13,16.666666666666664%
567,0.04,71.40075477627086,13,16.666666666666664%
568,0.04,71.39941584555044,13,16.666666666666664%
569,0.04,71.39807951574325,13,16.666666666666664%
570,0.04,71.39674577557005,13,16.666666666666664%
571,0.04,71.3954146138258,13,16.666666666666664%
572,0.04,71.39408601937646,13,16.666666666666664%
573,0.04,71.39275998115937,13,16.666666666666664%
574,0.04,71.39143648818148,13,16.666666666666664%
575,0.04,71.39011552951844,13,16.666666666666664%
576,0.04,71.38879709431446,13,16.666666666666664%
577,0.04,71.38748117177958,13,16.666666666666664%
578,0.04,71.38616775119098,13,16.666666666666664%
579,0.04,71.38485682188937,13,16.666666666666664%
580,0.04,71.38354837328059,13,16.666666666666664%
581,0.04,71.38224239483263,13,16.666666666666664%
582,0.04,71.38093887607623,13,16.666666666666664%
583,0.04,71.3796378066025,13,16.666666666666664%
584,0.04,71.37833917606366,13,16.666666666666664%
585,0.04,71.37704297417113,13,16.666666666666664%
586,0.04,71.37574919069466,13,16.666666666666664%
587,0.04,71.37445781546182,13,16.666666666666664%
588,0.04,71.37316883835679,13,16.666666666666664%
589,0.04,71.37188224931988,13,16.666666666666664%
590,0.04,71.37059803834698,13,16.666666666666664%
591,0.04,71.36931619548744,13,16.666666666666664%
592,0.04,71.36803671084533,13,16.666666666666664%
593,0.04,71.36675957457638,13,16.666666666666664%
594,0.04,71.36548477688899,13,16.666666666666664%
595,0.04,71.3642123080428,13,16.666666666666664%
596,0.04,71.3629421583476,13,16.666666666666664%
597,0.04,71.36167431816307,13,16.666666666666664%
598,0.04,71.36040877789844,13,16.666666666666664%
599,0.04,71.35914552801015,13,16.666666666666664%
600,0.04,71.35788455900345,13,16.666666666666664%
601,0.04,71.35662586142936,13,16.666666666666664%
602,0.04,71.3553694258856,13,16.666666666666664%
603,0.04,71.35411524301583,13,16.666666666666664%
604,0.04,71.35286330350769,13,16.666666666666664%
605,0.04,71.35161359809368,13,16.666666666666664%
606,0.04,71.35036611754938,13,16.666666666666664%
607,0.04,71.34912085269386,13,16.666666666666664%
608,0.04,71.3478777943879,13,16.666666666666664%
609,0.04,71.34663693353367,13,16.666666666666664%
610,0.04,71.34539826107519,13,16.666666666666664%
611,0.04,71.34416176799598,13,16.666666666666664%
612,0.04,71.34292744532047,13,16.666666666666664%
613,0.04,71.34169528411103,13,16.666666666666664%
614,0.04,71.34046527546938,13,16.666666666666664%
615,0.04,71.33923741053539,13,16.666666666666664%
616,0.04,71.33801168048588,13,16.666666666666664%
617,0.04,71.3367880765352,13,16.666666666666664%
618,0.04,71.33556658993317,13,16.666666666666664%
619,0.04,71.33434721196672,13,16.666666666666664%
620,0.04,71.33312993395668,13,16.666666666666664%
621,0.04,71.3319147472601,13,16.666666666666664%
622,0.04,71.33070164326661,13,16.666666666666664%
623,0.04,71.32949061340112,13,16.666666666666664%
624,0.04,71.32828164912036,13,16.666666666666664%
625,0.04,71.32707474191493,13,16.666666666666664%
626,0.04,71.32586988330642,13,16.666666666666664%
627,0.04,71.32466706484955,13,16.666666666666664%
628,0.04,71.32346627812886,13,16.666666666666664%
629,0.04,71.32226751476085,13,16.666666666666664%
630,0.04,71.32107076639143,13,16.666666666666664%
631,0.04,71.31987602469636,13,16.666666666666664%
632,0.04,71.31868328138124,13,16.666666666666664%
633,0.04,71.31749252818004,13,16.666666666666664%
634,0.04,71.31630375685549,13,16.666666666666664%
635,0.04,71.31511695919846,13,16.666666666666664%
636,0.04,71.31393212702642,13,16.666666666666664%
637,0.04,71.31274925218509,13,16.666666666666664%
638,0.04,71.31156832654626,13,16.666666666666664%
639,0.04,71.31038934200834,13,16.666666666666664%
640,0.04,71.30921229049491,13,16.666666666666664%
641,0.04,71.30803716395555,13,16.666666666666664%
642,0.04,71.306863954365,13,16.666666666666664%
643,0.04,71.30569265372178,13,16.666666666666664%
644,0.04,71.30452325404923,13,16.666666666666664%
645,0.04,71.30335574739495,13,16.666666666666664%
646,0.04,71.30219012582835,13,16.666666666666664%
647,0.04,71.3010263814436,13,16.666666666666664%
648,0.04,71.2998645063566,13,16.666666666666664%
649,0.04,71.29870449270581,13,16.666666666666664%
650,0.04,71.2975463326512,13,16.666666666666664%
651,0.04,71.29639001837431,13,16.666666666666664%
652,0.04,71.2952355420783,13,16.666666666666664%
653,0.04,71.29408289598702,13,16.666666666666664%
654,0.04,71.29293207234345,13,16.666666666666664%
655,0.04,71.29178306341258,13,16.666666666666664%
656,0.04,71.29063586147763,13,16.666666666666664%
657,0.04,71.28949045884218,13,16.666666666666664%
658,0.04,71.28834684782746,13,16.666666666666664%
659,0.04,71.28720502077468,13,16.666666666666664%
660,0.04,71.2860649700424,13,16.666666666666664%
661,0.04,71.28492668800773,13,16.666666666666664%
662,0.04,71.2837901670651,13,16.666666666666664%
663,0.04,71.28265539962626,13,16.666666666666664%
664,0.04,71.28152237812006,13,16.666666666666664%
665,0.04,71.28039109499159,13,16.666666666666664%
666,0.04,71.27926154270227,13,16.666666666666664%
667,0.04,71.27813371372987,13,16.666666666666664%
668,0.04,71.27700760056767,13,16.666666666666664%
669,0.04,71.27588319572367,13,16.666666666666664%
670,0.04,71.27476049172161,13,16.666666666666664%
671,0.04,71.2736394810998,13,16.666666666666664%
672,0.04,71.27252015641001,13,16.666666666666664%
673,0.04,71.27140251021936,13,16.666666666666664%
674,0.04,71.27028653510757,13,16.666666666666664%
675,0.04,71.26917222366866,13,16.666666666666664%
676,0.04,71.26805956850892,13,16.666666666666664%
677,0.04,71.26694856224825,13,16.666666666666664%
678,0.04,71.26583919751842,13,16.666666666666664%
679,0.04,71.26473146696358,13,16.666666666666664%
680,0.04,71.2636253632396,13,16.666666666666664%
681,0.04,71.26252087901436,13,16.666666666666664%
682,0.04,71.26141800696664,13,16.666666666666664%
683,0.04,71.26031673978673,13,16.666666666666664%
684,0.04,71.25921707017459,13,16.666666666666664%
685,0.04,71.25811899084117,13,16.666666666666664%
686,0.04,71.25702249450781,13,16.666666666666664%
687,0.04,71.25592757390488,13,16.666666666666664%
688,0.04,71.2548342217726,13,16.666666666666664%
689,0.04,71.2537424308613,13,16.666666666666664%
690,0.04,71.25265219392826,13,16.666666666666664%
691,0.04,71.25156350374097,13,16.666666666666664%
692,0.04,71.25047635307409,13,16.666666666666664%
693,0.04,71.24939073471155,13,16.666666666666664%
694,0.04,71.2483066414442,13,16.666666666666664%
695,0.04,71.24722406607015,13,16.666666666666664%
696,0.04,71.2461430013948,13,16.666666666666664%
697,0.04,71.24506344023122,13,16.666666666666664%
698,0.04,71.24398537539733,13,16.666666666666664%
699,0.04,71.24290879971943,13,16.666666666666664%
700,0.04,71.24183370602753,13,16.666666666666664%
701,0.04,71.24076008715899,13,16.666666666666664%
702,0.04,71.23968793595598,13,16.666666666666664%
703,0.04,71.23861724526553,13,16.666666666666664%
704,0.04,71.23754800793998,13,16.666666666666664%
705,0.04,71.2364802168353,13,16.666666666666664%
706,0.04,71.23541386481301,13,16.666666666666664%
707,0.04,71.23434894473671,13,16.666666666666664%
708,0.04,71.2332854494752,13,16.666666666666664%
709,0.04,71.2322233718999,13,16.666666666666664%
710,0.04,71.2311627048853,13,16.666666666666664%
711,0.04,71.2301034413087,13,16.666666666666664%
712,0.04,71.22904557404922,13,16.666666666666664%
713,0.04,71.22798909598944,13,16.666666666666664%
714,0.04,71.22693400001197,13,16.666666666666664%
715,0.04,71.22588027900241,13,16.666666666666664%
716,0.04,71.22482792584678,13,16.666666666666664%
717,0.04,71.2237769334318,13,16.666666666666664%
718,0.04,71.22272729464596,13,16.666666666666664%
719,0.04,71.2216790023765,13,16.666666666666664%
720,0.04,71.22063204951162,13,16.666666666666664%
721,0.04,71.21958642893868,13,16.666666666666664%
722,0.04,71.21854213354507,13,16.666666666666664%
723,0.04,71.21749915621606,13,16.666666666666664%
724,0.04,71.21645748983592,13,16.666666666666664%
725,0.04,71.21541712728877,13,16.666666666666664%
726,0.04,71.21437806145495,13,16.666666666666664%
727,0.04,71.21334028521308,13,16.666666666666664%
728,0.04,71.21230379143967,13,16.666666666666664%
729,0.04,71.21126857300803,13,16.666666666666664%
730,0.04,71.21023462278818,13,16.666666666666664%
731,0.04,71.20920193364613,13,16.666666666666664%
732,0.04,71.20817049844496,13,16.666666666666664%
733,0.04,71.20714031004275,13,16.666666666666664%
734,0.04,71.20611136129263,13,16.666666666666664%
735,0.04,71.20508364504437,13,16.666666666666664%
736,0.04,71.20405715414078,13,16.666666666666664%
737,0.04,71.20303188142023,13,16.666666666666664%
738,0.04,71.20200781971408,13,16.666666666666664%
739,0.04,71.20098496184853,13,16.666666666666664%
740,0.04,71.19996330064215,13,16.666666666666664%
741,0.04,71.19894282890668,13,16.666666666666664%
742,0.04,71.19792353944685,13,16.666666666666664%
743,0.04,71.19690542505921,13,16.666666666666664%
744,0.04,71.1958884785323,13,16.666666666666664%
745,0.04,71.19487269264658,13,16.666666666666664%
746,0.04,71.19385806017277,13,16.666666666666664%
747,0.04,71.19284457387309,13,16.666666666666664%
748,0.04,71.19183222649987,13,16.666666666666664%
749,0.04,71.19082101079476,13,16.666666666666664%
750,0.04,71.18981091949063,13,16.666666666666664%
751,0.04,71.18880194530765,13,16.666666666666664%
752,0.04,71.18779408095607,13,16.666666666666664%
753,0.04,71.18678731913386,13,16.666666666666664%
754,0.04,71.18578165252748,13,16.666666666666664%
755,0.04,71.18477707381071,13,16.666666666666664%
756,0.04,71.18377357564418,13,16.666666666666664%
757,0.04,71.18277115067596,13,16.666666666666664%
758,0.04,71.18176979153966,13,16.666666666666664%
759,0.04,71.18076949085541,13,16.666666666666664%
760,0.04,71.17977024122862,13,16.666666666666664%
761,0.04,71.17877203524972,13,16.666666666666664%
762,0.04,71.17777486549313,13,16.666666666666664%
763,0.04,71.17677872451858,13,16.666666666666664%
764,0.04,71.17578360486837,13,16.666666666666664%
765,0.04,71.17478949906857,13,16.666666666666664%
766,0.04,71.17379639962807,13,16.666666666666664%
767,0.04,71.17280429903823,13,16.666666666666664%
768,0.04,71.17181318977096,13,16.666666666666664%
769,0.04,71.17082306428166,13,16.666666666666664%
770,0.04,71.16983391500443,13,16.666666666666664%
771,0.04,71.16884573435517,13,16.666666666666664%
772,0.04,71.1678585147296,13,16.666666666666664%
773,0.04,71.16687224850178,13,16.666666666666664%
774,0.04,71.16588692802526,13,16.666666666666664%
775,0.04,71.16490254563239,13,16.666666666666664%
776,0.04,71.16391909363266,13,16.666666666666664%
777,0.04,71.16293656431328,13,16.666666666666664%
778,0.04,71.16195494993808,13,16.666666666666664%
779,0.04,71.16097424274682,13,16.666666666666664%
780,0.04,71.15999443495554,13,16.666666666666664%
781,0.04,71.15901551875533,13,16.666666666666664%
782,0.04,71.15803748631156,13,16.666666666666664%
783,0.04,71.1570603297636,13,16.666666666666664%
784,0.04,71.15608404122447,13,16.666666666666664%
785,0.04,71.1551086127801,13,16.666666666666664%
786,0.04,71.15413403648836,13,16.666666666666664%
787,0.04,71.1531603043792,13,16.666666666666664%
788,0.04,71.15218740845347,13,16.666666666666664%
789,0.04,71.1512153406826,13,16.666666666666664%
790,0.04,71.15024409300723,13,16.666666666666664%
791,0.04,71.14927365733837,13,16.666666666666664%
792,0.04,71.1483040255545,13,16.666666666666664%
793,0.04,71.14733518950261,13,16.666666666666664%
794,0.04,71.14636714099717,13,16.666666666666664%
795,0.04,71.14539987181838,13,16.666666666666664%
796,0.04,71.14443337371374,13,16.666666666666664%
797,0.04,71.14346763839478,13,16.666666666666664%
798,0.04,71.14250265753844,13,16.666666666666664%
799,0.04,71.14153842278523,13,16.666666666666664%
800,0.04,71.14057492573858,13,16.666666666666664%
801,0.04,71.13961215796523,13,16.666666666666664%
802,0.04,71.13865011099281,13,16.666666666666664%
803,0.04,71.13768877631031,13,16.666666666666664%
804,0.04,71.13672814536736,13,16.666666666666664%
805,0.04,71.13576820957223,13,16.666666666666664%
806,0.04,71.13480896029296,13,16.666666666666664%
807,0.04,71.13385038885524,13,16.666666666666664%
808,0.04,71.13289248654154,13,16.666666666666664%
809,0.04,71.13193524459113,13,16.666666666666664%
810,0.04,71.13097865419911,13,16.666666666666664%
811,0.04,71.13002270651477,13,16.666666666666664%
812,0.04,71.12906739264173,13,16.666666666666664%
813,0.04,71.1281127036367,13,16.666666666666664%
814,0.04,71.12715863050907,13,16.666666666666664%
815,0.04,71.12620516421893,13,16.666666666666664%
816,0.04,71.12525229567724,13,16.666666666666664%
817,0.04,71.12430001574481,13,16.666666666666664%
818,0.04,71.12334831523063,13,16.666666666666664%
819,0.04,71.12239718489226,13,16.666666666666664%
820,0.04,71.12144661543418,13,16.666666666666664%
821,0.04,71.12049659750627,13,16.666666666666664%
822,0.04,71.11954712170362,13,16.666666666666664%
823,0.04,71.11859817856585,13,16.666666666666664%
824,0.04,71.11764975857541,13,16.666666666666664%
825,0.04,71.11670185215704,13,16.666666666666664%
826,0.04,71.11575444967627,13,16.666666666666664%
827,0.04,71.11480754143953,13,16.666666666666664%
828,0.04,71.11386111769083,13,16.666666666666664%
829,0.04,71.11291516861439,13,16.666666666666664%
830,0.04,71.1119696843296,13,16.666666666666664%
831,0.04,71.11102465489282,13,16.666666666666664%
832,0.04,71.11008007029469,13,16.666666666666664%
833,0.04,71.10913592046052,13,16.666666666666664%
834,0.04,71.1081921952467,13,16.666666666666664%
835,0.04,71.10724888444298,13,16.666666666666664%
836,0.04,71.10630597776787,13,16.666666666666664%
837,0.04,71.1053634648704,13,16.666666666666664%
838,0.04,71.10442133532669,13,16.666666666666664%
839,0.04,71.10347957864035,13,16.666666666666664%
840,0.04,71.10253818424042,13,16.666666666666664%
841,0.04,71.10159714148038,13,16.666666666666664%
842,0.04,71.1006564396369,13,16.666666666666664%
843,0.04,71.09971606790884,13,16.666666666666664%
844,0.04,71.09877601541534,13,16.666666666666664%
845,0.04,71.09783627119484,13,16.666666666666664%
846,0.04,71.09689682420493,13,16.666666666666664%
847,0.04,71.09595766331843,13,16.666666666666664%
848,0.04,71.09501877732488,13,16.666666666666664%
849,0.04,71.09408015492708,13,16.666666666666664%
850,0.04,71.09314178474128,13,16.666666666666664%
851,0.04,71.0922036552942,13,16.666666666666664%
852,0.04,71.09126575502268,13,16.666666666666664%
853,0.04,71.09032807227277,13,16.666666666666664%
854,0.04,71.089390595297,13,16.666666666666664%
855,0.04,71.08845331225312,13,16.666666666666664%
856,0.04,71.08751621120379,13,16.666666666666664%
857,0.04,71.08657928011368,13,16.666666666666664%
858,0.04,71.0856425068486,13,16.666666666666664%
859,0.04,71.084705879174,13,16.666666666666664%
860,0.04,71.0837693847535,13,16.666666666666664%
861,0.04,71.08283301114672,13,16.666666666666664%
862,0.04,71.0818967458088,13,16.666666666666664%
863,0.04,71.08096057608691,13,16.666666666666664%
864,0.04,71.08002448922106,13,16.666666666666664%
865,0.04,71.07908847234042,13,16.666666666666664%
866,0.04,71.07815251246231,13,16.666666666666664%
867,0.04,71.07721659649161,13,16.666666666666664%
868,0.04,71.07628071121675,13,16.666666666666664%
869,0.04,71.07534484331035,13,16.666666666666664%
870,0.04,71.07440897932536,13,16.666666666666664%
871,0.04,71.07347310569547,13,16.666666666666664%
872,0.04,71.0725372087312,13,16.666666666666664%
873,0.04,71.07160127462012,13,16.666666666666664%
874,0.04,71.07066528942266,13,16.666666666666664%
875,0.04,71.06972923907294,13,16.666666666666664%
876,0.04,71.06879310937461,13,16.666666666666664%
877,0.04,71.06785688600084,13,16.666666666666664%
878,0.04,71.06692055449025,13,16.666666666666664%
879,0.04,71.0659841002472,13,16.666666666666664%
880,0.04,71.06504750853875,13,16.666666666666664%
881,0.04,71.06411076449287,13,16.666666666666664%
882,0.04,71.06317385309583,13,16.666666666666664%
883,0.04,71.06223675919169,13,16.666666666666664%
884,0.04,71.06129946747883,13,16.666666666666664%
885,0.04,71.06036196250936,13,16.666666666666664%
886,0.04,71.05942422868483,13,16.666666666666664%
887,0.04,71.05848625025658,13,16.666666666666664%
888,0.04,71.05754801132302,13,16.666666666666664%
889,0.04,71.05660949582575,13,16.666666666666664%
890,0.04,71.05567068755063,13,16.666666666666664%
891,0.04,71.05473157012251,13,16.666666666666664%
892,0.04,71.05379212700538,13,16.666666666666664%
893,0.04,71.05285234149902,13,16.666666666666664%
894,0.04,71.05191219673745,13,16.666666666666664%
895,0.04,71.05097167568584,13,16.666666666666664%
896,0.04,71.05003076114,13,16.666666666666664%
897,0.04,71.04908943572235,13,16.666666666666664%
898,0.04,71.04814768188096,13,16.666666666666664%
899,0.04,71.04720548188699,13,16.666666666666664%
900,0.04,71.04626281783214,13,16.666666666666664%
901,0.04,71.04531967162706,13,16.666666666666664%
902,0.04,71.04437602499867,13,16.666666666666664%
903,0.04,71.04343185948781,13,16.666666666666664%
904,0.04,71.04248715644776,13,16.666666666666664%
905,0.04,71.04154189704165,13,16.666666666666664%
906,0.04,71.0405960622395,13,16.666666666666664%
907,0.04,71.03964963281683,13,16.666666666666664%
908,0.04,71.0387025893525,13,16.666666666666664%
909,0.04,71.03775491222642,13,16.666666666666664%
910,0.04,71.03680658161635,13,16.666666666666664%
911,0.04,71.0358575774978,13,16.666666666666664%
912,0.04,71.03490787963925,13,16.666666666666664%
913,0.04,71.03395746760275,13,16.666666666666664%
914,0.04,71.03300632073885,13,16.666666666666664%
915,0.04,71.03205441818797,13,16.666666666666664%
916,0.04,71.03110173887418,13,16.666666666666664%
917,0.04,71.03014826150721,13,16.666666666666664%
918,0.04,71.02919396457713,13,16.666666666666664%
919,0.04,71.02823882635452,13,16.666666666666664%
920,0.04,71.02728282488775,13,16.666666666666664%
921,0.04,71.02632593800065,13,16.666666666666664%
922,0.04,71.02536814329119,13,16.666666666666664%
923,0.04,71.02440941812917,13,16.666666666666664%
924,0.04,71.02344973965536,13,16.666666666666664%
925,0.04,71.02248908477839,13,16.666666666666664%
926,0.04,71.02152743017461,13,16.666666666666664%
927,0.04,71.0205647522847,13,16.666666666666664%
928,0.04,71.01960102731394,13,16.666666666666664%
929,0.04,71.01863623122951,13,16.666666666666664%
930,0.04,71.01767033975989,13,16.666666666666664%
931,0.04,71.01670332839302,13,16.666666666666664%
932,0.04,71.01573517237532,13,16.666666666666664%
933,0.04,71.01476584671097,13,16.666666666666664%
934,0.04,71.01379532615941,13,16.666666666666664%
935,0.04,71.01282358523689,13,16.666666666666664%
936,0.04,71.01185059821378,13,16.666666666666664%
937,0.04,71.01087633911465,13,16.666666666666664%
938,0.04,71.0099007817172,13,16.666666666666664%
939,0.04,71.00892389955371,13,16.666666666666664%
940,0.04,71.00794566590844,13,16.666666666666664%
941,0.04,71.00696605381876,13,16.666666666666664%
942,0.04,71.00598503607544,13,16.666666666666664%
943,0.04,71.00500258522335,13,16.666666666666664%
944,0.04,71.00401867355961,13,16.666666666666664%
945,0.04,71.0030332731382,13,16.666666666666664%
946,0.04,71.00204635576725,13,16.666666666666664%
947,0.04,71.00105789301202,13,16.666666666666664%
948,0.04,71.00006785619651,13,16.666666666666664%
949,0.04,70.99907621640378,13,16.666666666666664%
950,0.04,70.9980829444792,13,16.666666666666664%
951,0.04,70.99708801103101,13,16.666666666666664%
952,0.04,70.9960913864347,13,16.666666666666664%
953,0.04,70.99509304083554,13,16.666666666666664%
954,0.04,70.99409294414926,13,16.666666666666664%
955,0.04,70.9930910660684,13,16.666666666666664%
956,0.04,70.99208737606436,13,16.666666666666664%
957,0.04,70.99108184339275,13,16.666666666666664%
958,0.04,70.99007443709671,13,16.666666666666664%
959,0.04,70.98906512601278,13,16.666666666666664%
960,0.04,70.98805387877543,13,16.666666666666664%
961,0.04,70.9870406638243,13,16.666666666666664%
962,0.04,70.98602544940829,13,16.666666666666664%
963,0.04,70.98500820359479,13,16.666666666666664%
964,0.04,70.98398889427531,13,16.666666666666664%
965,0.04,70.98296748917357,13,16.666666666666664%
966,0.04,70.9819439558541,13,16.666666666666664%
967,0.04,70.98091826173152,13,16.666666666666664%
968,0.04,70.97989037407899,13,16.666666666666664%
969,0.04,70.97886026004001,13,16.666666666666664%
970,0.04,70.97782788663709,13,16.666666666666664%
971,0.04,70.97679322078598,13,16.666666666666664%
972,0.04,70.97575622930505,13,16.666666666666664%
973,0.04,70.97471687893022,13,16.666666666666664%
974,0.04,70.97367513632811,13,16.666666666666664%
975,0.04,70.97263096811018,13,16.666666666666664%
976,0.04,70.9715843408484,13,16.666666666666664%
977,0.04,70.97053522109212,13,16.666666666666664%
978,0.04,70.96948357538338,13,16.666666666666664%
979,0.04,70.96842937027681,14,17.94871794871795%
980,0.04,70.96737257235753,14,17.94871794871795%
981,0.04,70.9663131482613,14,17.94871794871795%
982,0.04,70.96525106469593,14,17.94871794871795%
983,0.04,70.96418628846224,14,17.94871794871795%
984,0.04,70.96311878647877,14,17.94871794871795%
985,0.04,70.96204852580443,14,17.94871794871795%
986,0.04,70.9609754736644,14,17.94871794871795%
987,0.04,70.95989959747794,14,17.94871794871795%
988,0.04,70.95882086488479,14,17.94871794871795%
989,0.04,70.95773924377418,14,17.94871794871795%
990,0.04,70.95665470231678,14,17.94871794871795%
991,0.04,70.95556720899484,14,17.94871794871795%
992,0.04,70.95447673263597,14,17.94871794871795%
993,0.04,70.95338324244763,14,17.94871794871795%
994,0.04,70.95228670805385,14,17.94871794871795%
995,0.04,70.95118709953093,14,17.94871794871795%
996,0.04,70.9500843874483,14,17.94871794871795%
997,0.04,70.94897854290784,14,17.94871794871795%
998,0.04,70.94786953758712,14,17.94871794871795%
999,0.04,70.94675734378063,14,17.94871794871795%
1000,0.04,70.94564193444943,14,17.94871794871795%
