Iteration,Learning Rate,Total Error,Number Correct,Percent Correct
64495,0.138461538,26.64103207,35,67.31%
64496,0.130769231,26.52309386,34,65.38%
64497,0.138461538,26.63045356,34,65.38%
64498,0.138461538,26.6619638,36,69.23%
64499,0.123076923,26.42137668,34,65.38%
64500,0.138461538,26.64182316,34,65.38%
64501,0.138461538,26.64021005,35,67.31%
64502,0.130769231,26.52198817,34,65.38%
64503,0.138461538,26.62960363,34,65.38%
64504,0.138461538,26.6605644,36,69.23%
64505,0.123076923,26.41993095,34,65.38%
64506,0.138461538,26.64179614,34,65.38%
64507,0.138461538,26.63861897,35,67.31%
64508,0.130769231,26.52000164,34,65.38%
64509,0.138461538,26.62820175,34,65.38%
64510,0.138461538,26.65814596,36,69.23%
64511,0.123076923,26.41766401,34,65.38%
64512,0.138461538,26.64183447,34,65.38%
64513,0.138461538,26.63628783,35,67.31%
64514,0.130769231,26.5171818,34,65.38%
64515,0.138461538,26.62627732,34,65.38%
64516,0.138461538,26.65480438,36,69.23%
64517,0.123076923,26.41463264,34,65.38%
64518,0.138461538,26.64191132,34,65.38%
64519,0.138461538,26.63330071,35,67.31%
64520,0.130769231,26.51363218,34,65.38%
64521,0.138461538,26.62390704,34,65.38%
64522,0.138461538,26.6506885,35,67.31%
64523,0.130769231,26.52824274,34,65.38%
64524,0.138461538,26.63212292,34,65.38%
64525,0.138461538,26.6665664,36,69.23%
64526,0.123076923,26.42362474,34,65.38%
64527,0.138461538,26.6402986,34,65.38%
64528,0.138461538,26.6409853,35,67.31%
64529,0.130769231,26.52217344,34,65.38%
64530,0.138461538,26.62888055,34,65.38%
64531,0.138461538,26.66004818,36,69.23%
64532,0.123076923,26.41821625,34,65.38%
64533,0.138461538,26.6414778,34,65.38%
64534,0.138461538,26.63567756,35,67.31%
64535,0.130769231,26.51590008,34,65.38%
64536,0.138461538,26.6250312,34,65.38%
64537,0.138461538,26.65265533,36,69.23%
64538,0.123076923,26.41209648,34,65.38%
64539,0.138461538,26.64245454,34,65.38%
64540,0.138461538,26.62984674,35,67.31%
64541,0.130769231,26.50908861,34,65.38%
64542,0.138461538,26.62082742,34,65.38%
64543,0.138461538,26.64478942,35,67.31%
64544,0.130769231,26.52147041,34,65.38%
64545,0.138461538,26.62733072,34,65.38%
64546,0.138461538,26.65819639,36,69.23%
64547,0.123076923,26.41609395,34,65.38%
64548,0.138461538,26.64073708,34,65.38%
64549,0.138461538,26.63298645,35,67.31%
64550,0.130769231,26.51255674,34,65.38%
64551,0.138461538,26.62238985,34,65.38%
64552,0.138461538,26.6485213,35,67.31%
64553,0.130769231,26.52495135,35,67.31%
64554,0.130769231,26.49656088,34,65.38%
64555,0.138461538,26.6164032,34,65.38%
64556,0.138461538,26.64750403,36,69.23%
64557,0.123076923,26.40679555,34,65.38%
64558,0.138461538,26.64215301,34,65.38%
64559,0.138461538,26.62390836,35,67.31%
64560,0.130769231,26.50218431,34,65.38%
64561,0.138461538,26.61609879,34,65.38%
64562,0.138461538,26.636667,35,67.31%
64563,0.130769231,26.51271195,34,65.38%
64564,0.138461538,26.62117882,34,65.38%
64565,0.138461538,26.64804241,36,69.23%
64566,0.123076923,26.40717229,34,65.38%
64567,0.138461538,26.64099385,34,65.38%
64568,0.138461538,26.6240298,35,67.31%
64569,0.130769231,26.5021505,34,65.38%
64570,0.138461538,26.61555423,34,65.38%
64571,0.138461538,26.63643182,35,67.31%
64572,0.130769231,26.51210469,34,65.38%
64573,0.138461538,26.62042559,34,65.38%
64574,0.138461538,26.64713828,36,69.23%
64575,0.123076923,26.40594959,34,65.38%
64576,0.138461538,26.64084283,34,65.38%
64577,0.138461538,26.62256858,35,67.31%
64578,0.130769231,26.50029208,34,65.38%
64579,0.138461538,26.6142586,34,65.38%
64580,0.138461538,26.63425374,35,67.31%
64581,0.130769231,26.50955846,34,65.38%
64582,0.138461538,26.6186664,34,65.38%
64583,0.138461538,26.64418653,36,69.23%
64584,0.123076923,26.40315199,34,65.38%
64585,0.138461538,26.64117633,34,65.38%
64586,0.138461538,26.61975759,35,67.31%
64587,0.130769231,26.49690163,34,65.38%
64588,0.138461538,26.61217629,34,65.38%
64589,0.138461538,26.63038029,35,67.31%
64590,0.130769231,26.50528554,34,65.38%
64591,0.138461538,26.61593788,34,65.38%
64592,0.138461538,26.63940179,35,67.31%
64593,0.130769231,26.51451094,34,65.38%
64594,0.138461538,26.62086469,34,65.38%
64595,0.138461538,26.64931983,36,69.23%
64596,0.123076923,26.40657149,34,65.38%
64597,0.138461538,26.63976143,34,65.38%
64598,0.138461538,26.62215691,35,67.31%
64599,0.130769231,26.49934666,34,65.38%
64600,0.138461538,26.61310803,34,65.38%
64601,0.138461538,26.63279121,35,67.31%
64602,0.130769231,26.50733201,34,65.38%
64603,0.138461538,26.61680918,34,65.38%
64604,0.138461538,26.64108682,35,67.31%
64605,0.130769231,26.51575522,34,65.38%
64606,0.138461538,26.6213771,34,65.38%
64607,0.138461538,26.64998926,36,69.23%
64608,0.123076923,26.40679591,34,65.38%
64609,0.138461538,26.64038361,34,65.38%
64610,0.138461538,26.62151514,35,67.31%
64611,0.130769231,26.49824169,34,65.38%
64612,0.138461538,26.61244356,34,65.38%
64613,0.138461538,26.63096475,35,67.31%
64614,0.130769231,26.5050798,34,65.38%
64615,0.138461538,26.61541455,34,65.38%
64616,0.138461538,26.63796325,35,67.31%
64617,0.130769231,26.51221393,34,65.38%
64618,0.138461538,26.61908172,34,65.38%
64619,0.138461538,26.64548435,36,69.23%
64620,0.123076923,26.40302862,34,65.38%
64621,0.138461538,26.64191721,34,65.38%
64622,0.138461538,26.61743572,35,67.31%
64623,0.130769231,26.49333364,34,65.38%
64624,0.138461538,26.609764,34,65.38%
64625,0.138461538,26.62506547,35,67.31%
64626,0.130769231,26.49873398,34,65.38%
64627,0.138461538,26.61175055,34,65.38%
64628,0.138461538,26.63065812,35,67.31%
64629,0.130769231,26.50449834,34,65.38%
64630,0.138461538,26.61434772,34,65.38%
64631,0.138461538,26.63680415,35,67.31%
64632,0.130769231,26.51058028,34,65.38%
64633,0.138461538,26.61749175,34,65.38%
64634,0.138461538,26.64310373,36,69.23%
64635,0.123076923,26.40068223,34,65.38%
64636,0.138461538,26.64244667,34,65.38%
64637,0.138461538,26.61450957,35,67.31%
64638,0.130769231,26.48978783,34,65.38%
64639,0.138461538,26.6076034,34,65.38%
64640,0.138461538,26.62073575,35,67.31%
64641,0.130769231,26.49393545,34,65.38%
64642,0.138461538,26.60887885,34,65.38%
64643,0.138461538,26.62499521,35,67.31%
64644,0.130769231,26.49835223,34,65.38%
64645,0.138461538,26.61058804,34,65.38%
64646,0.138461538,26.62971346,35,67.31%
64647,0.130769231,26.50302971,34,65.38%
64648,0.138461538,26.61274646,34,65.38%
64649,0.138461538,26.6345601,35,67.31%
64650,0.130769231,26.50777974,34,65.38%
64651,0.138461538,26.61520827,34,65.38%
64652,0.138461538,26.63937713,36,69.23%
64653,0.123076923,26.39723444,34,65.38%
64654,0.138461538,26.64360678,34,65.38%
64655,0.138461538,26.6104664,35,67.31%
64656,0.130769231,26.48495086,34,65.38%
64657,0.138461538,26.60492233,34,65.38%
64658,0.138461538,26.61493098,35,67.31%
64659,0.130769231,26.48756851,34,65.38%
64660,0.138461538,26.60538357,34,65.38%
64661,0.138461538,26.6175975,35,67.31%
64662,0.130769231,26.49036805,34,65.38%
64663,0.138461538,26.606082,34,65.38%
64664,0.138461538,26.62062974,35,67.31%
64665,0.130769231,26.49337176,34,65.38%
64666,0.138461538,26.60712482,34,65.38%
64667,0.138461538,26.6237697,35,67.31%
64668,0.130769231,26.49645233,34,65.38%
64669,0.138461538,26.60841925,34,65.38%
64670,0.138461538,26.62691784,35,67.31%
64671,0.130769231,26.49951346,34,65.38%
64672,0.138461538,26.60986929,34,65.38%
64673,0.138461538,26.62996112,35,67.31%
64674,0.130769231,26.50244642,34,65.38%
64675,0.138461538,26.61137736,34,65.38%
64676,0.138461538,26.63278737,35,67.31%
64677,0.130769231,26.50514597,34,65.38%
64678,0.138461538,26.61285138,34,65.38%
64679,0.138461538,26.63529683,36,69.23%
64680,0.123076923,26.39340899,34,65.38%
64681,0.138461538,26.64591258,34,65.38%
64682,0.138461538,26.60547851,35,67.31%
64683,0.130769231,26.47887771,34,65.38%
64684,0.138461538,26.60194687,34,65.38%
64685,0.138461538,26.60743398,35,67.31%
64686,0.130769231,26.47928905,34,65.38%
64687,0.138461538,26.60143298,34,65.38%
64688,0.138461538,26.60781044,35,67.31%
64689,0.130769231,26.47975667,34,65.38%
64690,0.138461538,26.60089841,34,65.38%
64691,0.138461538,26.60844682,35,67.31%
64692,0.130769231,26.48035632,34,65.38%
64693,0.138461538,26.60056808,34,65.38%
64694,0.138461538,26.60916662,35,67.31%
64695,0.130769231,26.48102515,34,65.38%
64696,0.138461538,26.6004026,34,65.38%
64697,0.138461538,26.60992867,35,67.31%
64698,0.130769231,26.48172377,34,65.38%
64699,0.138461538,26.60036083,34,65.38%
64700,0.138461538,26.61067687,35,67.31%
64701,0.130769231,26.48239742,34,65.38%
64702,0.138461538,26.60039918,34,65.38%
64703,0.138461538,26.61135065,35,67.31%
64704,0.130769231,26.48298751,34,65.38%
64705,0.138461538,26.60047431,34,65.38%
64706,0.138461538,26.61189229,35,67.31%
64707,0.130769231,26.48343901,34,65.38%
64708,0.138461538,26.60054576,34,65.38%
64709,0.138461538,26.61225172,35,67.31%
64710,0.130769231,26.48370474,34,65.38%
64711,0.138461538,26.60057815,34,65.38%
64712,0.138461538,26.61238914,35,67.31%
64713,0.130769231,26.48374771,34,65.38%
64714,0.138461538,26.60054268,34,65.38%
64715,0.138461538,26.6122761,35,67.31%
64716,0.130769231,26.4835417,34,65.38%
64717,0.138461538,26.6004178,34,65.38%
64718,0.138461538,26.61189531,35,67.31%
64719,0.130769231,26.48307108,34,65.38%
64720,0.138461538,26.60018935,34,65.38%
64721,0.138461538,26.61123973,35,67.31%
64722,0.130769231,26.48232972,34,65.38%
64723,0.138461538,26.59985008,34,65.38%
64724,0.138461538,26.61031118,35,67.31%
64725,0.130769231,26.4813198,34,65.38%
64726,0.138461538,26.59939885,34,65.38%
64727,0.138461538,26.60911885,35,67.31%
64728,0.130769231,26.48005027,34,65.38%
64729,0.138461538,26.5988397,34,65.38%
64730,0.138461538,26.60767767,35,67.31%
64731,0.130769231,26.47853553,34,65.38%
64732,0.138461538,26.59818077,34,65.38%
64733,0.138461538,26.606007,35,67.31%
64734,0.130769231,26.47679409,34,65.38%
64735,0.138461538,26.59743333,34,65.38%
64736,0.138461538,26.60412927,35,67.31%
64737,0.130769231,26.47484747,34,65.38%
64738,0.138461538,26.59661081,34,65.38%
64739,0.138461538,26.60206907,35,67.31%
64740,0.130769231,26.47271929,34,65.38%
64741,0.138461538,26.59572794,34,65.38%
64742,0.138461538,26.59985223,35,67.31%
64743,0.130769231,26.47043451,34,65.38%
64744,0.138461538,26.59480006,34,65.38%
64745,0.138461538,26.59750521,35,67.31%
64746,0.130769231,26.46801879,34,65.38%
64747,0.138461538,26.59384239,34,65.38%
64748,0.138461538,26.59505457,35,67.31%
64749,0.130769231,26.46549801,34,65.38%
64750,0.138461538,26.59286952,34,65.38%
64751,0.138461538,26.59252654,35,67.31%
64752,0.130769231,26.46289779,34,65.38%
64753,0.138461538,26.5918949,34,65.38%
64754,0.138461538,26.58994668,35,67.31%
64755,0.130769231,26.46024317,34,65.38%
64756,0.138461538,26.59093046,34,65.38%
64757,0.138461538,26.58733955,35,67.31%
64758,0.130769231,26.45755823,34,65.38%
64759,0.138461538,26.58998625,34,65.38%
64760,0.138461538,26.58472845,35,67.31%
64761,0.130769231,26.45486575,34,65.38%
64762,0.138461538,26.58907029,34,65.38%
64763,0.138461538,26.58213517,35,67.31%
64764,0.130769231,26.45218695,34,65.38%
64765,0.138461538,26.58818839,34,65.38%
64766,0.138461538,26.57957976,35,67.31%
64767,0.130769231,26.44954121,34,65.38%
64768,0.138461538,26.58734419,34,65.38%
64769,0.138461538,26.57708033,35,67.31%
64770,0.130769231,26.44694587,34,65.38%
64771,0.138461538,26.58653926,34,65.38%
64772,0.138461538,26.57465288,35,67.31%
64773,0.130769231,26.44441606,34,65.38%
64774,0.138461538,26.58577334,34,65.38%
64775,0.138461538,26.57231122,35,67.31%
64776,0.130769231,26.44196461,34,65.38%
64777,0.138461538,26.58504461,34,65.38%
64778,0.138461538,26.57006688,35,67.31%
64779,0.130769231,26.43960203,34,65.38%
64780,0.138461538,26.58435009,34,65.38%
64781,0.138461538,26.56792908,35,67.31%
64782,0.130769231,26.43733652,34,65.38%
64783,0.138461538,26.58368604,34,65.38%
64784,0.138461538,26.56590478,35,67.31%
64785,0.130769231,26.43517409,34,65.38%
64786,0.138461538,26.58304837,34,65.38%
64787,0.138461538,26.56399877,35,67.31%
64788,0.130769231,26.43311867,34,65.38%
64789,0.138461538,26.58243302,34,65.38%
64790,0.138461538,26.56221375,35,67.31%
64791,0.130769231,26.43117232,34,65.38%
64792,0.138461538,26.58183628,34,65.38%
64793,0.138461538,26.56055048,35,67.31%
64794,0.130769231,26.4293354,34,65.38%
64795,0.138461538,26.58125503,34,65.38%
64796,0.138461538,26.55900799,35,67.31%
64797,0.130769231,26.42760677,34,65.38%
64798,0.138461538,26.58068696,34,65.38%
64799,0.138461538,26.55758371,35,67.31%
64800,0.130769231,26.42598401,34,65.38%
64801,0.138461538,26.58013057,34,65.38%
64802,0.138461538,26.55627367,35,67.31%
64803,0.130769231,26.42446359,34,65.38%
64804,0.138461538,26.57958525,34,65.38%
64805,0.138461538,26.55507273,35,67.31%
64806,0.130769231,26.42304106,34,65.38%
64807,0.138461538,26.57905117,34,65.38%
64808,0.138461538,26.55397476,35,67.31%
64809,0.130769231,26.42171119,34,65.38%
64810,0.138461538,26.57852919,34,65.38%
64811,0.138461538,26.5529728,35,67.31%
64812,0.130769231,26.42046817,34,65.38%
64813,0.138461538,26.57802073,34,65.38%
64814,0.138461538,26.55205931,35,67.31%
64815,0.130769231,26.41930569,34,65.38%
64816,0.138461538,26.57752759,34,65.38%
64817,0.138461538,26.55122631,35,67.31%
64818,0.130769231,26.41821713,34,65.38%
64819,0.138461538,26.5770518,34,65.38%
64820,0.138461538,26.55046553,35,67.31%
64821,0.130769231,26.41719561,34,65.38%
64822,0.138461538,26.57659548,34,65.38%
64823,0.138461538,26.54976867,35,67.31%
64824,0.130769231,26.4162342,34,65.38%
64825,0.138461538,26.57616069,34,65.38%
64826,0.138461538,26.54912742,35,67.31%
64827,0.130769231,26.41532594,34,65.38%
64828,0.138461538,26.57574933,34,65.38%
64829,0.138461538,26.54853374,35,67.31%
64830,0.130769231,26.41446402,34,65.38%
64831,0.138461538,26.57536308,34,65.38%
64832,0.138461538,26.54797988,35,67.31%
64833,0.130769231,26.41364184,34,65.38%
64834,0.138461538,26.57500331,34,65.38%
64835,0.138461538,26.54745855,35,67.31%
64836,0.130769231,26.41285314,34,65.38%
64837,0.138461538,26.5746711,34,65.38%
64838,0.138461538,26.546963,35,67.31%
64839,0.130769231,26.41209203,34,65.38%
64840,0.138461538,26.57436717,34,65.38%
64841,0.138461538,26.54648713,35,67.31%
64842,0.130769231,26.41135314,34,65.38%
64843,0.138461538,26.57409195,34,65.38%
64844,0.138461538,26.54602548,35,67.31%
64845,0.130769231,26.41063161,34,65.38%
64846,0.138461538,26.57384554,34,65.38%
64847,0.138461538,26.54557337,35,67.31%
64848,0.130769231,26.40992316,34,65.38%
64849,0.138461538,26.57362779,34,65.38%
64850,0.138461538,26.54512681,35,67.31%
64851,0.130769231,26.40922414,34,65.38%
64852,0.138461538,26.57343832,34,65.38%
64853,0.138461538,26.54468261,35,67.31%
64854,0.130769231,26.40853148,34,65.38%
64855,0.138461538,26.57327652,34,65.38%
64856,0.138461538,26.54423828,35,67.31%
64857,0.130769231,26.40784277,34,65.38%
64858,0.138461538,26.57314163,34,65.38%
64859,0.138461538,26.54379203,35,67.31%
64860,0.130769231,26.40715614,34,65.38%
64861,0.138461538,26.57303276,34,65.38%
64862,0.138461538,26.54334275,35,67.31%
64863,0.130769231,26.4064703,34,65.38%
64864,0.138461538,26.57294888,34,65.38%
64865,0.138461538,26.54288989,35,67.31%
64866,0.130769231,26.40578447,34,65.38%
64867,0.138461538,26.5728889,34,65.38%
64868,0.138461538,26.54243345,34,65.38%
64869,0.138461538,26.54879823,34,65.38%
64870,0.138461538,26.55256066,34,65.38%
64871,0.138461538,26.55687689,34,65.38%
64872,0.138461538,26.56182702,34,65.38%
64873,0.138461538,26.56737678,34,65.38%
64874,0.138461538,26.57347612,34,65.38%
64875,0.138461538,26.58009624,34,65.38%
64876,0.138461538,26.58719961,34,65.38%
64877,0.138461538,26.59472764,34,65.38%
64878,0.138461538,26.60259793,34,65.38%
64879,0.138461538,26.6107059,34,65.38%
64880,0.138461538,26.61892936,34,65.38%
64881,0.138461538,26.62713561,35,67.31%
64882,0.130769231,26.47253644,34,65.38%
64883,0.138461538,26.58662931,34,65.38%
64884,0.138461538,26.6055095,34,65.38%
64885,0.138461538,26.62264526,35,67.31%
64886,0.130769231,26.4702951,34,65.38%
64887,0.138461538,26.58631518,34,65.38%
64888,0.138461538,26.60166001,34,65.38%
64889,0.138461538,26.61765911,34,65.38%
64890,0.138461538,26.62595828,35,67.31%
64891,0.130769231,26.47288503,34,65.38%
64892,0.138461538,26.58864988,34,65.38%
64893,0.138461538,26.60176669,34,65.38%
64894,0.138461538,26.61671376,34,65.38%
64895,0.138461538,26.62427644,35,67.31%
64896,0.130769231,26.47221619,34,65.38%
64897,0.138461538,26.58951093,34,65.38%
64898,0.138461538,26.59915546,34,65.38%
64899,0.138461538,26.61270358,34,65.38%
64900,0.138461538,26.61947894,34,65.38%
64901,0.138461538,26.62520208,35,67.31%
64902,0.130769231,26.47370028,34,65.38%
64903,0.138461538,26.59140224,34,65.38%
64904,0.138461538,26.59864566,34,65.38%
64905,0.138461538,26.61108956,34,65.38%
64906,0.138461538,26.61715386,34,65.38%
64907,0.138461538,26.62226968,34,65.38%
64908,0.138461538,26.62736364,35,67.31%
64909,0.130769231,26.47622788,34,65.38%
64910,0.138461538,26.59359294,34,65.38%
64911,0.138461538,26.59920159,34,65.38%
64912,0.138461538,26.61083487,34,65.38%
64913,0.138461538,26.61632367,34,65.38%
64914,0.138461538,26.62092125,34,65.38%
64915,0.138461538,26.62553717,35,67.31%
64916,0.130769231,26.47542769,34,65.38%
64917,0.138461538,26.5942741,34,65.38%
64918,0.138461538,26.59709636,34,65.38%
64919,0.138461538,26.60774074,34,65.38%
64920,0.138461538,26.61264307,34,65.38%
64921,0.138461538,26.61676352,34,65.38%
64922,0.138461538,26.6209541,34,65.38%
64923,0.138461538,26.62523927,35,67.31%
64924,0.130769231,26.47577545,34,65.38%
64925,0.138461538,26.59516306,34,65.38%
64926,0.138461538,26.59604305,34,65.38%
64927,0.138461538,26.60597772,34,65.38%
64928,0.138461538,26.61038996,34,65.38%
64929,0.138461538,26.61407814,34,65.38%
64930,0.138461538,26.61785915,34,65.38%
64931,0.138461538,26.62175673,34,65.38%
64932,0.138461538,26.62568552,35,67.31%
64933,0.130769231,26.47663295,34,65.38%
64934,0.138461538,26.59610694,34,65.38%
64935,0.138461538,26.59539404,34,65.38%
64936,0.138461538,26.60475142,34,65.38%
64937,0.138461538,26.60871232,34,65.38%
64938,0.138461538,26.61197519,34,65.38%
64939,0.138461538,26.61533406,34,65.38%
64940,0.138461538,26.61881508,34,65.38%
64941,0.138461538,26.62233886,35,67.31%
64942,0.130769231,26.47441405,34,65.38%
64943,0.138461538,26.59608261,34,65.38%
64944,0.138461538,26.59216602,34,65.38%
64945,0.138461538,26.60057514,34,65.38%
64946,0.138461538,26.60394083,34,65.38%
64947,0.138461538,26.6066923,34,65.38%
64948,0.138461538,26.60955744,34,65.38%
64949,0.138461538,26.61256049,34,65.38%
64950,0.138461538,26.61562973,34,65.38%
64951,0.138461538,26.61872472,34,65.38%
64952,0.138461538,26.62182291,35,67.31%
64953,0.130769231,26.47432684,34,65.38%
64954,0.138461538,26.5965572,34,65.38%
64955,0.138461538,26.59065775,35,67.31%
64956,0.130769231,26.45397496,34,65.38%
64957,0.138461538,26.59487139,34,65.38%
64958,0.138461538,26.57389408,35,67.31%
64959,0.130769231,26.43957431,34,65.38%
64960,0.138461538,26.59914256,34,65.38%
64961,0.138461538,26.56113561,35,67.31%
64962,0.130769231,26.42926675,34,65.38%
64963,0.138461538,26.60732116,34,65.38%
64964,0.138461538,26.55156183,35,67.31%
64965,0.130769231,26.422265,34,65.38%
64966,0.138461538,26.61741954,34,65.38%
64967,0.138461538,26.54442906,35,67.31%
64968,0.130769231,26.41762934,34,65.38%
64969,0.138461538,26.62748213,34,65.38%
64970,0.138461538,26.53917474,35,67.31%
64971,0.130769231,26.41445003,34,65.38%
64972,0.138461538,26.63605098,34,65.38%
64973,0.138461538,26.53535693,35,67.31%
64974,0.130769231,26.41199571,34,65.38%
64975,0.138461538,26.6423182,34,65.38%
64976,0.138461538,26.53260318,35,67.31%
64977,0.130769231,26.40977531,34,65.38%
64978,0.138461538,26.64602824,34,65.38%
64979,0.138461538,26.53060154,35,67.31%
64980,0.130769231,26.40752043,34,65.38%
64981,0.138461538,26.64729726,34,65.38%
64982,0.138461538,26.52911227,34,65.38%
64983,0.138461538,26.53773218,35,67.31%
64984,0.130769231,26.40326766,34,65.38%
64985,0.138461538,26.64125551,34,65.38%
64986,0.138461538,26.52688095,34,65.38%
64987,0.138461538,26.53486911,34,65.38%
64988,0.138461538,26.53402385,34,65.38%
64989,0.138461538,26.53297375,35,67.31%
64990,0.130769231,26.39534932,34,65.38%
64991,0.138461538,26.62104448,34,65.38%
64992,0.138461538,26.52401857,34,65.38%
64993,0.138461538,26.53025273,33,63.46%
64994,0.146153846,26.70163521,34,65.38%
64995,0.138461538,26.54770525,35,67.31%
64996,0.130769231,26.40413255,34,65.38%
64997,0.138461538,26.60061008,34,65.38%
64998,0.138461538,26.5274922,33,63.46%
64999,0.146153846,26.70837167,34,65.38%
65000,0.138461538,26.56627391,34,65.38%
65001,0.138461538,26.54701109,34,65.38%
65002,0.138461538,26.54223466,34,65.38%
65003,0.138461538,26.54387867,34,65.38%
65004,0.138461538,26.54614342,34,65.38%
65005,0.138461538,26.54877769,34,65.38%
65006,0.138461538,26.55175846,34,65.38%
65007,0.138461538,26.55509558,34,65.38%
65008,0.138461538,26.55876527,34,65.38%
65009,0.138461538,26.56272985,34,65.38%
65010,0.138461538,26.56694511,34,65.38%
65011,0.138461538,26.57136194,34,65.38%
65012,0.138461538,26.57592677,34,65.38%
65013,0.138461538,26.58058242,34,65.38%
65014,0.138461538,26.58526948,34,65.38%
65015,0.138461538,26.58992812,34,65.38%
65016,0.138461538,26.59450003,34,65.38%
65017,0.138461538,26.59893046,34,65.38%
65018,0.138461538,26.60317007,34,65.38%
65019,0.138461538,26.60717636,34,65.38%
65020,0.138461538,26.61091471,34,65.38%
65021,0.138461538,26.61435888,35,67.31%
65022,0.130769231,26.45331939,34,65.38%
65023,0.138461538,26.57759346,34,65.38%
65024,0.138461538,26.58252262,34,65.38%
65025,0.138461538,26.59234942,34,65.38%
65026,0.138461538,26.59557106,34,65.38%
65027,0.138461538,26.59790957,34,65.38%
65028,0.138461538,26.60008075,34,65.38%
65029,0.138461538,26.60210137,34,65.38%
65030,0.138461538,26.60391857,34,65.38%
65031,0.138461538,26.60552018,34,65.38%
65032,0.138461538,26.60691288,34,65.38%
65033,0.138461538,26.60810819,34,65.38%
65034,0.138461538,26.60911798,34,65.38%
65035,0.138461538,26.6099536,34,65.38%
65036,0.138461538,26.61062586,34,65.38%
65037,0.138461538,26.61114511,34,65.38%
65038,0.138461538,26.61152126,34,65.38%
65039,0.138461538,26.61176378,34,65.38%
65040,0.138461538,26.61188172,34,65.38%
65041,0.138461538,26.61188365,34,65.38%
65042,0.138461538,26.61177773,34,65.38%
65043,0.138461538,26.61157166,34,65.38%
65044,0.138461538,26.61127268,34,65.38%
65045,0.138461538,26.6108876,34,65.38%
65046,0.138461538,26.61042281,34,65.38%
65047,0.138461538,26.60988428,34,65.38%
65048,0.138461538,26.60927756,34,65.38%
65049,0.138461538,26.60860782,34,65.38%
65050,0.138461538,26.60787987,34,65.38%
65051,0.138461538,26.60709814,34,65.38%
65052,0.138461538,26.60626676,34,65.38%
65053,0.138461538,26.60538952,34,65.38%
65054,0.138461538,26.60446992,34,65.38%
65055,0.138461538,26.60351119,34,65.38%
65056,0.138461538,26.6025163,34,65.38%
65057,0.138461538,26.60148799,34,65.38%
65058,0.138461538,26.60042878,34,65.38%
65059,0.138461538,26.59934099,34,65.38%
65060,0.138461538,26.59822678,34,65.38%
65061,0.138461538,26.59708813,34,65.38%
65062,0.138461538,26.59592687,34,65.38%
65063,0.138461538,26.59474473,34,65.38%
65064,0.138461538,26.59354331,34,65.38%
65065,0.138461538,26.59232412,34,65.38%
65066,0.138461538,26.59108859,34,65.38%
65067,0.138461538,26.58983806,34,65.38%
65068,0.138461538,26.58857384,34,65.38%
65069,0.138461538,26.5872972,34,65.38%
65070,0.138461538,26.58600934,34,65.38%
65071,0.138461538,26.58471147,34,65.38%
65072,0.138461538,26.58340477,34,65.38%
65073,0.138461538,26.58209043,34,65.38%
65074,0.138461538,26.58076963,34,65.38%
65075,0.138461538,26.57944354,34,65.38%
65076,0.138461538,26.57811337,34,65.38%
65077,0.138461538,26.57678035,34,65.38%
65078,0.138461538,26.5754457,34,65.38%
65079,0.138461538,26.57411069,34,65.38%
65080,0.138461538,26.57277661,34,65.38%
65081,0.138461538,26.57144475,34,65.38%
65082,0.138461538,26.57011645,34,65.38%
65083,0.138461538,26.56879306,34,65.38%
65084,0.138461538,26.56747595,34,65.38%
65085,0.138461538,26.56616648,34,65.38%
65086,0.138461538,26.56486605,34,65.38%
65087,0.138461538,26.56357604,34,65.38%
65088,0.138461538,26.56229782,34,65.38%
65089,0.138461538,26.56103275,34,65.38%
65090,0.138461538,26.55978217,34,65.38%
65091,0.138461538,26.55854738,34,65.38%
65092,0.138461538,26.55732966,34,65.38%
65093,0.138461538,26.5561302,34,65.38%
65094,0.138461538,26.55495017,34,65.38%
65095,0.138461538,26.55379064,34,65.38%
65096,0.138461538,26.55265265,34,65.38%
65097,0.138461538,26.5515371,34,65.38%
65098,0.138461538,26.55044485,34,65.38%
65099,0.138461538,26.54937665,34,65.38%
65100,0.138461538,26.54833314,34,65.38%
65101,0.138461538,26.54731487,34,65.38%
65102,0.138461538,26.54632231,34,65.38%
65103,0.138461538,26.5453558,34,65.38%
65104,0.138461538,26.54441558,34,65.38%
65105,0.138461538,26.54350181,34,65.38%
65106,0.138461538,26.54261455,34,65.38%
65107,0.138461538,26.54175376,34,65.38%
65108,0.138461538,26.54091933,34,65.38%
65109,0.138461538,26.54011106,34,65.38%
65110,0.138461538,26.53932868,34,65.38%
65111,0.138461538,26.53857186,34,65.38%
65112,0.138461538,26.53784023,34,65.38%
65113,0.138461538,26.53713333,34,65.38%
65114,0.138461538,26.5364507,34,65.38%
65115,0.138461538,26.53579183,34,65.38%
65116,0.138461538,26.53515618,34,65.38%
65117,0.138461538,26.53454321,34,65.38%
65118,0.138461538,26.53395234,34,65.38%
65119,0.138461538,26.53338301,34,65.38%
65120,0.138461538,26.53283465,34,65.38%
65121,0.138461538,26.5323067,34,65.38%
65122,0.138461538,26.5317986,34,65.38%
65123,0.138461538,26.53130982,34,65.38%
65124,0.138461538,26.53083983,34,65.38%
65125,0.138461538,26.53038813,34,65.38%
65126,0.138461538,26.52995423,34,65.38%
65127,0.138461538,26.52953768,34,65.38%
65128,0.138461538,26.52913804,34,65.38%
65129,0.138461538,26.52875488,34,65.38%
